,Num,power_d,power_u,speed_d,speed_u
35,36.0,246.316787321,659.895204317,0.875875875876,0.875875875876
36,37.0,251.624246049,675.447237445,0.900900900901,0.900900900901
37,38.0,256.835584568,690.815819709,0.925925925926,0.925925925926
38,39.0,261.950802877,706.000951108,0.950950950951,0.950950950951
39,40.0,266.969900977,721.002631642,0.975975975976,0.975975975976
40,41.0,271.892878868,735.820861311,1.001001001,1.001001001
41,42.0,276.719736549,750.455640115,1.02602602603,1.02602602603
42,43.0,281.450474021,764.906968055,1.05105105105,1.05105105105
43,44.0,286.085091284,779.17484513,1.07607607608,1.07607607608
44,45.0,290.623588337,793.25927134,1.1011011011,1.1011011011
45,46.0,295.065965182,807.160246685,1.12612612613,1.12612612613
46,47.0,299.412221816,820.877771166,1.15115115115,1.15115115115
47,48.0,303.662358242,834.411844782,1.17617617618,1.17617617618
48,49.0,307.816374458,847.762467532,1.2012012012,1.2012012012
49,50.0,311.874270466,860.929639419,1.22622622623,1.22622622623
50,51.0,315.836046263,873.91336044,1.25125125125,1.25125125125
51,52.0,319.701701852,886.713630596,1.27627627628,1.27627627628
52,53.0,323.471237231,899.330449888,1.3013013013,1.3013013013
53,54.0,327.144652401,911.763818315,1.32632632633,1.32632632633
54,55.0,330.721947362,924.013735877,1.35135135135,1.35135135135
55,56.0,334.203122113,936.080202575,1.37637637638,1.37637637638
56,57.0,337.588176655,947.963218407,1.4014014014,1.4014014014
57,58.0,340.877110988,959.662783375,1.42642642643,1.42642642643
58,59.0,344.069925112,971.178897478,1.45145145145,1.45145145145
59,60.0,347.166619026,982.511560716,1.47647647648,1.47647647648
60,61.0,350.167192731,993.660773089,1.5015015015,1.5015015015
61,62.0,353.071646227,1004.6265346,1.52652652653,1.52652652653
62,63.0,355.879979513,1015.40884524,1.55155155155,1.55155155155
63,64.0,358.59219259,1026.00770502,1.57657657658,1.57657657658
64,65.0,361.208285458,1036.42311393,1.6016016016,1.6016016016
65,66.0,363.728258116,1046.65507198,1.62662662663,1.62662662663
66,67.0,366.152110566,1056.70357917,1.65165165165,1.65165165165
67,68.0,368.479842806,1066.56863549,1.67667667668,1.67667667668
68,69.0,370.711454836,1076.25024094,1.7017017017,1.7017017017
69,70.0,372.846946658,1085.74839553,1.72672672673,1.72672672673
70,71.0,374.88631827,1095.06309926,1.75175175175,1.75175175175
71,72.0,376.829569673,1104.19435212,1.77677677678,1.77677677678
72,73.0,378.676700866,1113.14215412,1.8018018018,1.8018018018
73,74.0,380.427711851,1121.90650525,1.82682682683,1.82682682683
74,75.0,382.082602626,1130.48740551,1.85185185185,1.85185185185
75,76.0,383.641373191,1138.88485491,1.87687687688,1.87687687688
76,77.0,385.104023548,1147.09885345,1.9019019019,1.9019019019
77,78.0,386.470553695,1155.12940112,1.92692692693,1.92692692693
78,79.0,387.740963633,1162.97649793,1.95195195195,1.95195195195
79,80.0,388.915253361,1170.64014387,1.97697697698,1.97697697698
80,81.0,389.993422881,1178.12033895,2.002002002,2.002002002
81,82.0,390.975472191,1185.41708316,2.02702702703,2.02702702703
82,83.0,391.861401291,1192.53037651,2.05205205205,2.05205205205
83,84.0,392.651210183,1199.73463077,2.07707707708,2.07707707708
84,85.0,393.344898865,1207.55087951,2.1021021021,2.1021021021
85,86.0,393.942467338,1215.99160846,2.12712712713,2.12712712713
86,87.0,394.443915601,1225.05681764,2.15215215215,2.15215215215
87,88.0,394.849243656,1234.74650702,2.17717717718,2.17717717718
88,89.0,395.158451501,1245.06067662,2.2022022022,2.2022022022
89,90.0,395.371539136,1255.99932644,2.22722722723,2.22722722723
90,91.0,395.488506563,1267.56245647,2.25225225225,2.25225225225
91,92.0,395.50935378,1279.75006672,2.27727727728,2.27727727728
92,93.0,395.434080788,1292.56215718,2.3023023023,2.3023023023
93,94.0,395.262687586,1305.99872785,2.32732732733,2.32732732733
94,95.0,394.995174176,1320.05977874,2.35235235235,2.35235235235
95,96.0,394.631540556,1334.74530985,2.37737737738,2.37737737738
96,97.0,394.171786727,1350.05532117,2.4024024024,2.4024024024
97,98.0,393.615912688,1365.9898127,2.42742742743,2.42742742743
98,99.0,392.96391844,1382.54878445,2.45245245245,2.45245245245
99,100.0,392.215803983,1399.73223642,2.47747747748,2.47747747748
100,101.0,391.371569317,1417.5401686,2.5025025025,2.5025025025
101,102.0,390.431214441,1435.97258099,2.52752752753,2.52752752753
102,103.0,389.394739356,1455.0294736,2.55255255255,2.55255255255
103,104.0,388.262144062,1474.71084643,2.57757757758,2.57757757758
104,105.0,387.033428558,1495.01669947,2.6026026026,2.6026026026
105,106.0,385.708592845,1515.94703272,2.62762762763,2.62762762763
106,107.0,384.287636923,1537.50184619,2.65265265265,2.65265265265
107,108.0,382.770560792,1559.68113988,2.67767767768,2.67767767768
108,109.0,381.157364451,1582.48491377,2.7027027027,2.7027027027
109,110.0,379.448047901,1605.91316789,2.72772772773,2.72772772773
110,111.0,377.642611142,1629.96590222,2.75275275275,2.75275275275
111,112.0,375.741054174,1654.64311676,2.77777777778,2.77777777778
112,113.0,373.743376996,1679.94481152,2.8028028028,2.8028028028
113,114.0,371.649579609,1705.87098649,2.82782782783,2.82782782783
114,115.0,369.501738228,1732.42164168,2.85285285285,2.85285285285
115,116.0,367.681735402,1759.59677709,2.87787787788,2.87787787788
116,117.0,366.281119393,1787.3963927,2.9029029029,2.9029029029
117,118.0,365.299890198,1815.82048854,2.92792792793,2.92792792793
118,119.0,364.73804782,1844.86906458,2.95295295295,2.95295295295
119,120.0,364.595592257,1874.54212085,2.97797797798,2.97797797798
120,121.0,364.87252351,1904.83965733,3.003003003,3.003003003
121,122.0,365.568841579,1935.76167402,3.02802802803,3.02802802803
122,123.0,366.684546464,1967.30817093,3.05305305305,3.05305305305
123,124.0,368.219638164,1999.47914805,3.07807807808,3.07807807808
124,125.0,370.17411668,2032.27460539,3.1031031031,3.1031031031
125,126.0,372.547982012,2065.69454294,3.12812812813,3.12812812813
126,127.0,375.341234159,2099.73896071,3.15315315315,3.15315315315
127,128.0,378.553873123,2134.40785869,3.17817817818,3.17817817818
128,129.0,382.185898902,2169.70123688,3.2032032032,3.2032032032
129,130.0,386.237311496,2205.6190953,3.22822822823,3.22822822823
130,131.0,390.708110907,2242.16143392,3.25325325325,3.25325325325
131,132.0,395.598297133,2279.32825277,3.27827827828,3.27827827828
132,133.0,400.907870175,2317.11955182,3.3033033033,3.3033033033
133,134.0,406.636830033,2355.53533109,3.32832832833,3.32832832833
134,135.0,412.785176706,2394.57559058,3.35335335335,3.35335335335
135,136.0,419.352910196,2434.24033028,3.37837837838,3.37837837838
136,137.0,426.340030501,2474.5295502,3.4034034034,3.4034034034
137,138.0,433.746537621,2515.44325033,3.42842842843,3.42842842843
138,139.0,441.572431558,2556.98143067,3.45345345345,3.45345345345
139,140.0,449.81771231,2599.14409124,3.47847847848,3.47847847848
140,141.0,458.482379878,2641.93123201,3.5035035035,3.5035035035
141,142.0,467.566434262,2685.342853,3.52852852853,3.52852852853
142,143.0,477.069875461,2729.37895421,3.55355355355,3.55355355355
143,144.0,486.992703476,2774.03953563,3.57857857858,3.57857857858
144,145.0,497.334918307,2819.32459726,3.6036036036,3.6036036036
145,146.0,508.096519954,2865.23413911,3.62862862863,3.62862862863
146,147.0,519.277508417,2911.76816118,3.65365365365,3.65365365365
147,148.0,530.877883695,2958.92666346,3.67867867868,3.67867867868
148,149.0,542.897645789,3006.9543441,3.7037037037,3.7037037037
149,150.0,555.336794699,3056.98635109,3.72872872873,3.72872872873
150,151.0,568.195330424,3109.16546483,3.75375375375,3.75375375375
151,152.0,581.473252965,3163.49168531,3.77877877878,3.77877877878
152,153.0,595.170562322,3219.96501255,3.8038038038,3.8038038038
153,154.0,609.287258495,3278.58544654,3.82882882883,3.82882882883
154,155.0,623.823341483,3339.35298727,3.85385385385,3.85385385385
155,156.0,638.778811287,3402.26763476,3.87887887888,3.87887887888
156,157.0,654.153667907,3467.329389,3.9039039039,3.9039039039
157,158.0,669.947911343,3534.53824998,3.92892892893,3.92892892893
158,159.0,686.161541594,3603.89421772,3.95395395395,3.95395395395
159,160.0,702.794558662,3675.3972922,3.97897897898,3.97897897898
160,161.0,719.846962545,3749.04747344,4.004004004,4.004004004
161,162.0,737.318753243,3824.84476142,4.02902902903,4.02902902903
162,163.0,755.209930758,3902.78915615,4.05405405405,4.05405405405
163,164.0,773.520495088,3982.88065764,4.07907907908,4.07907907908
164,165.0,792.250446234,4065.11926587,4.1041041041,4.1041041041
165,166.0,811.399784195,4149.50498085,4.12912912913,4.12912912913
166,167.0,830.968508973,4236.03780258,4.15415415415,4.15415415415
167,168.0,850.956620566,4324.71773107,4.17917917918,4.17917917918
168,169.0,871.364118975,4415.5447663,4.2042042042,4.2042042042
169,170.0,892.191004199,4508.51890828,4.22922922923,4.22922922923
170,171.0,913.43727624,4603.64015701,4.25425425425,4.25425425425
171,172.0,935.102935096,4700.90851249,4.27927927928,4.27927927928
172,173.0,957.187980768,4800.32397472,4.3043043043,4.3043043043
173,174.0,979.692413256,4901.8865437,4.32932932933,4.32932932933
174,175.0,1002.61623256,5005.59621943,4.35435435435,4.35435435435
175,176.0,1025.95943868,5111.45300191,4.37937937938,4.37937937938
176,177.0,1049.72203161,5219.45689113,4.4044044044,4.4044044044
177,178.0,1073.90401136,5329.60788711,4.42942942943,4.42942942943
178,179.0,1098.50537793,5441.90598984,4.45445445445,4.45445445445
179,180.0,1123.52613131,5556.35119932,4.47947947948,4.47947947948
180,181.0,1148.96627151,5672.94351554,4.5045045045,4.5045045045
181,182.0,1174.82579852,5791.68293852,4.52952952953,4.52952952953
182,183.0,1201.10471235,5912.56946825,4.55455455455,4.55455455455
183,184.0,1227.803013,6035.60310472,4.57957957958,4.57957957958
184,185.0,1254.92070046,6160.78384795,4.6046046046,4.6046046046
185,186.0,1282.4632416,6288.11169792,4.62962962963,4.62962962963
186,187.0,1311.02563223,6417.58665465,4.65465465465,4.65465465465
187,188.0,1341.0098815,6549.20871812,4.67967967968,4.67967967968
188,189.0,1372.41598939,6682.97788835,4.7047047047,4.7047047047
189,190.0,1405.24395593,6818.38956201,4.72972972973,4.72972972973
190,191.0,1439.49378109,6952.147208,4.75475475475,4.75475475475
191,192.0,1475.16546489,7083.65400787,4.77977977978,4.77977977978
192,193.0,1512.25900732,7212.90996162,4.8048048048,4.8048048048
193,194.0,1550.77440839,7339.91506924,4.82982982983,4.82982982983
194,195.0,1590.71166809,7464.66933074,4.85485485485,4.85485485485
195,196.0,1632.07078643,7587.17274612,4.87987987988,4.87987987988
196,197.0,1674.85176339,7707.42531538,4.9049049049,4.9049049049
197,198.0,1719.054599,7825.42703851,4.92992992993,4.92992992993
198,199.0,1764.67929323,7941.17791553,4.95495495495,4.95495495495
199,200.0,1811.7258461,8054.67794642,4.97997997998,4.97997997998
200,201.0,1860.1942576,8165.92713118,5.00500500501,5.00500500501
201,202.0,1910.08452774,8274.92546983,5.03003003003,5.03003003003
202,203.0,1961.39665651,8381.67296235,5.05505505506,5.05505505506
203,204.0,2014.13064391,8486.16960875,5.08008008008,5.08008008008
204,205.0,2068.28648995,8588.41540902,5.10510510511,5.10510510511
205,206.0,2123.86419462,8688.41036318,5.13013013013,5.13013013013
206,207.0,2180.86375793,8786.15447121,5.15515515516,5.15515515516
207,208.0,2239.28517987,8881.64773312,5.18018018018,5.18018018018
208,209.0,2299.12846044,8974.8901489,5.20520520521,5.20520520521
209,210.0,2360.39359965,9065.88171857,5.23023023023,5.23023023023
210,211.0,2423.08059749,9154.62244211,5.25525525526,5.25525525526
211,212.0,2487.18945396,9241.11231953,5.28028028028,5.28028028028
212,213.0,2552.72016907,9325.35135082,5.30530530531,5.30530530531
213,214.0,2619.67274281,9407.33953599,5.33033033033,5.33033033033
214,215.0,2688.04717518,9487.07687505,5.35535535536,5.35535535536
215,216.0,2757.84346619,9564.56336797,5.38038038038,5.38038038038
216,217.0,2829.06161584,9639.79901478,5.40540540541,5.40540540541
217,218.0,2901.70162411,9712.78381546,5.43043043043,5.43043043043
218,219.0,2975.76349102,9783.51777002,5.45545545546,5.45545545546
219,220.0,3051.24721657,9852.00087846,5.48048048048,5.48048048048
220,221.0,3128.15280074,9918.24273627,5.50550550551,5.50550550551
221,222.0,3206.48024355,9985.3187667,5.53053053053,5.53053053053
222,223.0,3286.229545,10055.6812117,5.55555555556,5.55555555556
223,224.0,3367.40070508,10129.3300712,5.58058058058,5.58058058058
224,225.0,3449.99372379,10206.2653453,5.60560560561,5.60560560561
225,226.0,3534.00860114,10286.487034,5.63063063063,5.63063063063
226,227.0,3619.44533712,10369.9951372,5.65565565566,5.65565565566
227,228.0,3706.30393173,10456.789655,5.68068068068,5.68068068068
228,229.0,3794.58438498,10546.8705873,5.70570570571,5.70570570571
229,230.0,3884.28669686,10640.2379342,5.73073073073,5.73073073073
230,231.0,3975.41086737,10736.8916956,5.75575575576,5.75575575576
231,232.0,4067.95689652,10836.8318716,5.78078078078,5.78078078078
232,233.0,4161.9247843,10940.0584622,5.80580580581,5.80580580581
233,234.0,4257.31453072,11046.5714673,5.83083083083,5.83083083083
234,235.0,4354.12613577,11156.3708869,5.85585585586,5.85585585586
235,236.0,4452.08681683,11269.4567212,5.88088088088,5.88088088088
236,237.0,4549.88469835,11385.8289699,5.90590590591,5.90590590591
237,238.0,4647.34759137,11505.4876333,5.93093093093,5.93093093093
238,239.0,4744.47549589,11628.4327112,5.95595595596,5.95595595596
239,240.0,4841.26841192,11754.6642036,5.98098098098,5.98098098098
240,241.0,4937.72633945,11884.1821106,6.00600600601,6.00600600601
241,242.0,5033.84927848,12016.9864322,6.03103103103,6.03103103103
242,243.0,5129.63722901,12153.0771683,6.05605605606,6.05605605606
243,244.0,5225.09019105,12292.454319,6.08108108108,6.08108108108
244,245.0,5320.20816459,12435.1178842,6.10610610611,6.10610610611
245,246.0,5414.99114963,12581.067864,6.13113113113,6.13113113113
246,247.0,5509.43914618,12730.3042584,6.15615615616,6.15615615616
247,248.0,5603.55215422,12882.8270673,6.18118118118,6.18118118118
248,249.0,5697.33017377,13038.6362908,6.20620620621,6.20620620621
249,250.0,5790.77320482,13197.7319288,6.23123123123,6.23123123123
250,251.0,5883.88124738,13360.1139814,6.25625625626,6.25625625626
251,252.0,5976.65430143,13525.7824485,6.28128128128,6.28128128128
252,253.0,6069.09236699,13694.7373302,6.30630630631,6.30630630631
253,254.0,6161.19544405,13866.5235666,6.33133133133,6.33133133133
254,255.0,6252.96353262,14037.477564,6.35635635636,6.35635635636
255,256.0,6344.39663269,14206.8012835,6.38138138138,6.38138138138
256,257.0,6435.49474426,14374.4947252,6.40640640641,6.40640640641
257,258.0,6526.25786733,14540.557889,6.43143143143,6.43143143143
258,259.0,6616.6860019,14704.990775,6.45645645646,6.45645645646
259,260.0,6706.77914798,14867.7933832,6.48148148148,6.48148148148
260,261.0,6796.53730556,15028.9657135,6.50650650651,6.50650650651
261,262.0,6885.96047464,15188.507766,6.53153153153,6.53153153153
262,263.0,6975.04865522,15346.4195407,6.55655655656,6.55655655656
263,264.0,7063.80184731,15502.7010375,6.58158158158,6.58158158158
264,265.0,7152.2200509,15657.3522565,6.60660660661,6.60660660661
265,266.0,7240.30326599,15810.3731976,6.63163163163,6.63163163163
266,267.0,7328.05149259,15961.7638609,6.65665665666,6.65665665666
267,268.0,7415.46473068,16111.5242464,6.68168168168,6.68168168168
268,269.0,7502.54298028,16259.654354,6.70670670671,6.70670670671
269,270.0,7589.28624138,16406.1541838,6.73173173173,6.73173173173
270,271.0,7675.69451399,16551.0237358,6.75675675676,6.75675675676
271,272.0,7761.7677981,16694.2630099,6.78178178178,6.78178178178
272,273.0,7847.5060937,16835.8720062,6.80680680681,6.80680680681
273,274.0,7932.90940082,16975.8507247,6.83183183183,6.83183183183
274,275.0,8017.97771943,17114.1991653,6.85685685686,6.85685685686
275,276.0,8102.71104955,17250.917328,6.88188188188,6.88188188188
276,277.0,8187.10939117,17386.005213,6.90690690691,6.90690690691
277,278.0,8271.17274429,17519.4628201,6.93193193193,6.93193193193
278,279.0,8354.90110891,17651.2901493,6.95695695696,6.95695695696
279,280.0,8438.29448504,17781.4872008,6.98198198198,6.98198198198
280,281.0,8521.60039859,17910.5575287,7.00700700701,7.00700700701
281,282.0,8605.2579103,18039.3943364,7.03203203203,7.03203203203
282,283.0,8689.27548277,18168.0148397,7.05705705706,7.05705705706
283,284.0,8773.653116,18296.4190386,7.08208208208,7.08208208208
284,285.0,8858.39080999,18424.6069332,7.10710710711,7.10710710711
285,286.0,8943.48856475,18552.5785234,7.13213213213,7.13213213213
286,287.0,9028.94638027,18680.3338092,7.15715715716,7.15715715716
287,288.0,9114.76425655,18807.8727907,7.18218218218,7.18218218218
288,289.0,9200.9421936,18935.1954678,7.20720720721,7.20720720721
289,290.0,9287.48019141,19062.3018405,7.23223223223,7.23223223223
290,291.0,9374.37824998,19189.1919088,7.25725725726,7.25725725726
291,292.0,9461.63636932,19315.8656728,7.28228228228,7.28228228228
292,293.0,9549.25454942,19442.3231324,7.30730730731,7.30730730731
293,294.0,9637.23279028,19568.5642877,7.33233233233,7.33233233233
294,295.0,9725.5710919,19694.5891386,7.35735735736,7.35735735736
295,296.0,9814.26945429,19820.3976851,7.38238238238,7.38238238238
296,297.0,9903.32787744,19945.9899272,7.40740740741,7.40740740741
297,298.0,9992.74636135,20071.365865,7.43243243243,7.43243243243
298,299.0,10082.524906,20196.5254984,7.45745745746,7.45745745746
299,300.0,10172.6635115,20321.4688274,7.48248248248,7.48248248248
300,301.0,10263.1621777,20446.1958521,7.50750750751,7.50750750751
301,302.0,10354.0209046,20570.7065724,7.53253253253,7.53253253253
302,303.0,10445.2396924,20695.0009883,7.55755755756,7.55755755756
303,304.0,10536.8185408,20819.0790998,7.58258258258,7.58258258258
304,305.0,10628.7574501,20942.940907,7.60760760761,7.60760760761
305,306.0,10721.0564201,21066.5864098,7.63263263263,7.63263263263
306,307.0,10813.7154509,21190.0156083,7.65765765766,7.65765765766
307,308.0,10906.7345424,21313.2285024,7.68268268268,7.68268268268
308,309.0,11000.1136947,21436.2250921,7.70770770771,7.70770770771
309,310.0,11093.8529078,21559.4137736,7.73273273273,7.73273273273
310,311.0,11187.9521816,21683.527081,7.75775775776,7.75775775776
311,312.0,11282.4115162,21808.5796718,7.78278278278,7.78278278278
312,313.0,11377.2309116,21934.571546,7.80780780781,7.80780780781
313,314.0,11472.4103677,22061.5027037,7.83283283283,7.83283283283
314,315.0,11567.9498846,22189.3731448,7.85785785786,7.85785785786
315,316.0,11663.8494622,22318.1828694,7.88288288288,7.88288288288
316,317.0,11760.1091006,22447.9318773,7.90790790791,7.90790790791
317,318.0,11856.7287998,22578.6201688,7.93293293293,7.93293293293
318,319.0,11953.7161238,22710.2477436,7.95795795796,7.95795795796
319,320.0,12051.3961809,22842.8146019,7.98298298298,7.98298298298
320,321.0,12149.9418625,22976.3207436,8.00800800801,8.00800800801
321,322.0,12249.3531689,23110.7661688,8.03303303303,8.03303303303
322,323.0,12349.6300998,23246.1508774,8.05805805806,8.05805805806
323,324.0,12450.7726555,23382.4748694,8.08308308308,8.08308308308
324,325.0,12552.7808357,23519.7381448,8.10810810811,8.10810810811
325,326.0,12655.6546406,23657.9407037,8.13313313313,8.13313313313
326,327.0,12759.3940702,23797.0825461,8.15815815816,8.15815815816
327,328.0,12863.9991244,23937.1636718,8.18318318318,8.18318318318
328,329.0,12969.4698032,24078.1840811,8.20820820821,8.20820820821
329,330.0,13075.8061067,24220.1437737,8.23323323323,8.23323323323
330,331.0,13183.0080349,24363.0427498,8.25825825826,8.25825825826
331,332.0,13291.0755876,24506.8810093,8.28328328328,8.28328328328
332,333.0,13400.0087651,24651.6585522,8.30830830831,8.30830830831
333,334.0,13509.8075671,24797.3753786,8.33333333333,8.33333333333
334,335.0,13620.4719939,24944.0314884,8.35835835836,8.35835835836
335,336.0,13732.0020452,25091.6268817,8.38338338338,8.38338338338
336,337.0,13844.3977212,25240.1615584,8.40840840841,8.40840840841
337,338.0,13957.6590219,25389.6355185,8.43343343343,8.43343343343
338,339.0,14071.7859472,25540.0487621,8.45845845846,8.45845845846
339,340.0,14186.7784971,25691.4012891,8.48348348348,8.48348348348
340,341.0,14302.6366717,25843.5557243,8.50850850851,8.50850850851
341,342.0,14419.360471,25995.3568465,8.53353353353,8.53353353353
342,343.0,14536.9498949,26146.5438883,8.55855855856,8.55855855856
343,344.0,14655.4049434,26297.1168498,8.58358358358,8.58358358358
344,345.0,14774.7256166,26447.0757308,8.60860860861,8.60860860861
345,346.0,14894.9119144,26596.4205314,8.63363363363,8.63363363363
346,347.0,15015.9638369,26745.1512516,8.65865865866,8.65865865866
347,348.0,15137.881384,26893.2678914,8.68368368368,8.68368368368
348,349.0,15260.6645557,27040.7704508,8.70870870871,8.70870870871
349,350.0,15384.3133521,27187.6589298,8.73373373373,8.73373373373
350,351.0,15508.8277732,27333.9333285,8.75875875876,8.75875875876
351,352.0,15634.2078189,27479.5936467,8.78378378378,8.78378378378
352,353.0,15760.4534892,27624.6398844,8.80880880881,8.80880880881
353,354.0,15887.5647842,27769.0720418,8.83383383383,8.83383383383
354,355.0,16015.5417039,27912.8901188,8.85885885886,8.85885885886
355,356.0,16144.7968379,28056.0941154,8.88388388388,8.88388388388
356,357.0,16275.8915417,28198.6840316,8.90890890891,8.90890890891
357,358.0,16408.8290245,28340.6598674,8.93393393393,8.93393393393
358,359.0,16543.6092864,28482.0216227,8.95895895896,8.95895895896
359,360.0,16680.2323273,28622.7692977,8.98398398398,8.98398398398
360,361.0,16818.6981473,28762.9028923,9.00900900901,9.00900900901
361,362.0,16959.0067463,28902.4224064,9.03403403403,9.03403403403
362,363.0,17101.1581244,29041.3278402,9.05905905906,9.05905905906
363,364.0,17245.1522816,29179.6191935,9.08408408408,9.08408408408
364,365.0,17390.9892178,29317.2964665,9.10910910911,9.10910910911
365,366.0,17538.668933,29454.359659,9.13413413413,9.13413413413
366,367.0,17688.1914274,29590.8087712,9.15915915916,9.15915915916
367,368.0,17839.5567008,29726.6438029,9.18418418418,9.18418418418
368,369.0,17992.7647532,29861.8647543,9.20920920921,9.20920920921
369,370.0,18147.8155847,29996.4716252,9.23423423423,9.23423423423
370,371.0,18304.7091952,30130.4644157,9.25925925926,9.25925925926
371,372.0,18463.4455848,30263.8431258,9.28428428428,9.28428428428
372,373.0,18624.0247535,30396.6077556,9.30930930931,9.30930930931
373,374.0,18786.4467012,30528.7583049,9.33433433433,9.33433433433
374,375.0,18950.711428,30660.2947738,9.35935935936,9.35935935936
375,376.0,19116.8189339,30791.2171623,9.38438438438,9.38438438438
376,377.0,19284.7692188,30921.5346365,9.40940940941,9.40940940941
377,378.0,19454.5622827,31051.6694579,9.43443443443,9.43443443443
378,379.0,19626.1981257,31181.8512228,9.45945945946,9.45945945946
379,380.0,19799.6767478,31312.0799312,9.48448448448,9.48448448448
380,381.0,19974.9981489,31442.355583,9.50950950951,9.50950950951
381,382.0,20152.1623291,31572.6781783,9.53453453453,9.53453453453
382,383.0,20331.1692883,31703.047717,9.55955955956,9.55955955956
383,384.0,20512.0190266,31833.4641992,9.58458458458,9.58458458458
384,385.0,20694.711544,31963.9276249,9.60960960961,9.60960960961
385,386.0,20879.2468404,32094.437994,9.63463463463,9.63463463463
386,387.0,21065.6249158,32224.9953066,9.65965965966,9.65965965966
387,388.0,21253.8457704,32355.5995626,9.68468468468,9.68468468468
388,389.0,21443.8969051,32486.2507621,9.70970970971,9.70970970971
389,390.0,21633.6324868,32616.9489051,9.73473473473,9.73473473473
390,391.0,21821.4799671,32747.6939915,9.75975975976,9.75975975976
391,392.0,22007.4393459,32878.4860214,9.78478478478,9.78478478478
392,393.0,22191.5106231,33009.3249948,9.80980980981,9.80980980981
393,394.0,22373.6937989,33140.2109116,9.83483483483,9.83483483483
394,395.0,22553.9888733,33271.1437718,9.85985985986,9.85985985986
395,396.0,22732.3958461,33402.1235756,9.88488488488,9.88488488488
396,397.0,22908.9147174,33533.1503228,9.90990990991,9.90990990991
397,398.0,23083.5454873,33664.2240134,9.93493493493,9.93493493493
398,399.0,23256.2881557,33795.3446476,9.95995995996,9.95995995996
399,400.0,23427.1427226,33926.5122251,9.98498498498,9.98498498498
400,401.0,23596.109188,34057.7267462,10.01001001,10.01001001
401,402.0,23763.1875519,34188.9882107,10.035035035,10.035035035
402,403.0,23928.3778143,34320.2966187,10.0600600601,10.0600600601
403,404.0,24091.6799753,34451.6519701,10.0850850851,10.0850850851
404,405.0,24253.0940348,34583.054265,10.1101101101,10.1101101101
405,406.0,24412.6199927,34714.5035033,10.1351351351,10.1351351351
406,407.0,24570.2578492,34845.9996851,10.1601601602,10.1601601602
407,408.0,24726.0076043,34977.5428104,10.1851851852,10.1851851852
408,409.0,24879.8692578,35109.1328792,10.2102102102,10.2102102102
409,410.0,25031.8428098,35240.7698914,10.2352352352,10.2352352352
410,411.0,25181.9282604,35372.453847,10.2602602603,10.2602602603
411,412.0,25330.1256095,35504.1847461,10.2852852853,10.2852852853
412,413.0,25476.4348571,35635.9625887,10.3103103103,10.3103103103
413,414.0,25620.8560032,35768.8200423,10.3353353353,10.3353353353
414,415.0,25763.3890478,35904.1953614,10.3603603604,10.3603603604
415,416.0,25904.1944306,36042.0980415,10.3853853854,10.3853853854
416,417.0,26044.252073,36182.5280824,10.4104104104,10.4104104104
417,418.0,26183.7282099,36325.4854842,10.4354354354,10.4354354354
